source_platform,app_id,country,review_id,review_title,review_text,rating,review_date,user_name,collected_at
Apple App Store,570060128,us,14079831512,I ❤️Duolingo,This is the best!!!!!,5,2026-05-18 14:27:01-07:00,Sleepy 84,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14079831057,It’s a good education but is frustrating,Hi this app is very good for learning a new thing like a language or mosaic math chess  but it is frustrating has bad translation and can run out of energy quickly so please fix that thank you,3,2026-05-18 14:26:50-07:00,QLuvon,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14079818735,"Good for getting used to the language, but","It doesn’t go over all of it: it goes over speaking, recognizing the words, speaking, but doesn’t really go over writing or typing. I do enjoy doing this every day but not having super duo has limited my ability to do as much as I could. Learning a language is never easy though. Probably would have to use other platforms. I am using a notebook for learning this language.",4,2026-05-18 14:21:48-07:00,iejfiowjefoijfoijwrfoijwrf,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14079813955,Love it!,Very helpful and easy to learn with!,5,2026-05-18 14:19:51-07:00,Bookeral,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14079810426,CHANGE IT. NOW.,Apparently my dads username keeps changing. Please tell duo about it.,1,2026-05-18 14:18:25-07:00,meepster :3,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14079809637,Great with one concern,"I have the free edition, so I have to have energy to play. I noticed after an update that I predominantly get +1 energy after 5 and 10 question streaks. It wasn’t always like this. If this is new, Duolingo needs to tell me that I don’t have enough energy for this lesson. I’ve ran out with 12 and 13 energy because I only get +1.",4,2026-05-18 14:18:06-07:00,steven reynolds,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14079792924,Worse and worse,Subscriber for over a decade. Each update is less about learning a language and more about streaks and chests and so so many animations. Finally have to let this app go and cancel my subscription.,3,2026-05-18 14:11:21-07:00,Hnuman104,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14079792223,Fun,I think duo is a great way to learn and great community to learn in sometimes it’s difficult but it’s really great to learn.,5,2026-05-18 14:11:05-07:00,Duo the big bird,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14079787064,I hate Duolingo.,"I learned NO-THING, and Duolingo is so freaking cringy & clingy when I miss just 100 days or a year of Duolingo. PLUS ONLY 3 LIVES, like heLLO? JUST ANOTHER DUMB CASH GRAB GAME THAT GET IT’S MONEY FROM BEGINNERS TO THE LANGUAGE BUYING MORE LIVES. DONT waste your time on this, I will never come back to that god foresaken bird.",1,2026-05-18 14:08:58-07:00,𝓘 𝓱𝓪𝓽𝓮 𝓭𝓾𝓸,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14079763672,Energy System is Horrible,"This app has hit a new low. I’ve been using it since 2016 and never would I have imagined it be in this greedy money hungry state. The energy system update is ridiculous, you can barely even progress through lessons without having to use “energy” which you either pay for through the super Duolingo subscription or ads. It’s also annoying how we are bombarded with ads after every lesson on top of that. This app has and had so much potential. Please listen to the customers and fix it",2,2026-05-18 13:59:34-07:00,Zororion,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14079728016,Free and simple,"If you want to learn a language free of charge, choose duo. Ads are short and lessons are intuitive.",5,2026-05-18 13:45:33-07:00,menot_u,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14079724993,I love it soooooooo much,It is so good it is good for learning I am learning Japanese but you can learn everything if you want I am 7 but I recommended. This app by have a great. Day,5,2026-05-18 13:44:22-07:00,Harper Cloutier,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14079716857,Greedy,Annoying!!! With updates the energy points last less and less. They let you start a lesson and then cut you off — pay up or lose progress. Shame,2,2026-05-18 13:41:11-07:00,Don'tWantToType,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14079674215,Chess review,I love the chess mode on here perfected,5,2026-05-18 13:24:51-07:00,Char1i3-4,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14079674172,:D,Actually really good! My friend forced me to get it and now I’m scared duo will hunt me down if I break my streak,5,2026-05-18 13:24:50-07:00,Spaghetti is funny,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14079673238,Broken screen case,When I was play chess Duolingo Oscar told me to break my phone case and then when it did it kicked me out and did some weird stuff,1,2026-05-18 13:24:29-07:00,RuffusDafluffy,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14079659823,It sucks,It just sucks don’t mind my rating,5,2026-05-18 13:19:21-07:00,Jonhhy censored,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14079651370,Duolingo,Duolingo is SO good for learning new languages and you can learn more than just languages! My grandmother speaks Italian so I want to surprise her with my speaking. Duolingo is a great app to learn . Plus I’ve ALWAYS wanted to be bilingual! I LOVE DUOLINGO!💚,5,2026-05-18 13:16:09-07:00,Lilly6879,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14079642519,Microphone problem,My mic isnt picking up anything i say EVER,2,2026-05-18 13:12:49-07:00,Chicken flipper,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14079623473,"Love it, just one request tho","I love this app. I’ve been using it for years to learn Spanish. The lessons are clear and informative. 

I just don’t like how the app is trying to become one big game nowadays. Between streaks, leagues, quests, etc- I find that there are too many distractions that pop up, when all I want to do is move on to the next lesson. I feel like it’s wasting my time.
I like to learn multiple times a week, but not every single day. When a new streak starts, then gets lost, again and again, it frustrates me. I don’t care for a streak, I just want to learn. 

I’d love if there could be a setting where you can decide if you want game style vs. focused work. 
Please can you do that for us focused learners? 
Thank you! :)",4,2026-05-18 13:05:40-07:00,sarkym72,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14079623438,Duolingo,The Duolingo chess is really fun for me. I loved it because you get to play against other people and win double/triple xp,5,2026-05-18 13:05:39-07:00,"Dingus,dorkus,dummy,Dylan",2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14079617580,Sigma,"Duolingo is so SIGMA!!! I have been learning SPANISH, what is kinda hard, but Duolingo makes it FUNN. So ya, It’s so baddie so try it out rn.",5,2026-05-18 13:03:28-07:00,natnun67,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14079612879,Ehh,"Duolingo is mid. My friends used to tell me that Duo will find your ip address, and I wish that bro would stop TELLING ME TO DO MY LESSONS",3,2026-05-18 13:01:42-07:00,Gamer727fl,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14079606590,Excelente,Súper excepto cuando pierdes tu racha,5,2026-05-18 12:59:24-07:00,Britney. Ale,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14079603811,You ruined this app!!,"The changes they made do not help with continued learning. I have used this app for a few years, but now it is different. The update they implemented for the free version—limiting users to just 25 points per lesson—hinders the learning process, as those points are almost entirely consumed by the time you finish a single lesson. You then have to replenish them via the ""free chest,"" which consists of nothing but ads—ad after ad after ad. Each ad grants you 5 points, meaning you have to watch 5 separate commercials, which is time-consuming. Furthermore, upon completing a lesson, they repeatedly push for the purchase of Super Duolingo—which seems to be their sole objective now—over and over again. It has become difficult to keep learning, and quite annoying. I don't think they will ever revert this new update regarding the 25-point-per-lesson limit. They ruined this app.",1,2026-05-18 12:58:22-07:00,Picolandia,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14079515705,Love it,I am getting good thank you,5,2026-05-18 12:26:03-07:00,vhdave,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14079506021,How?,How did Duolingo started?,5,2026-05-18 12:22:31-07:00,Rojhamson,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14079495172,Former language teacher,"I have taught Latin, German and French in middle school, in high school and in college; I have also studied Russian, Japanese, Arabic and Italian in college and on my own with Duolingo and I am a big fan of the app. Best value for all learners at beginners’ and intermediate level.",5,2026-05-18 12:18:32-07:00,Marie-Joele,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14079464821,Stupidly hard,I was trying to get through a 13 level flash card challenge but ended up failing and i got so disappointed because I tried for an hour but ended up with a sore throat and a dry mouth,1,2026-05-18 12:07:44-07:00,Bunny hopps,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14079460698,Needs better ethics,"I want to like it but, ""I value explicit, honest connection. I want to engage with things because they have intrinsic value, not because I am being managed or manipulated. The covert narcissism of you miss a day was the just not what I want it my life.",1,2026-05-18 12:06:14-07:00,SolarFlaire15,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14079419861,I love Duolingo but…,I feel like super Duolingo shouldn’t be 100 dollars a month it should at least be 10-20,5,2026-05-18 11:51:46-07:00,Bailey🍵😶‍🌫️🌀😞,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14079400415,Thai Course..?,"Dear Duolingo
I’m trying to learn Thai, and this is the most reliable language learning app. Could you please add a Thai learning course? That would be so helpful!! Thank you!!",4,2026-05-18 11:44:48-07:00,xL0VSTAYGEne,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14079399759,Ai names,These ai names are getting crazy like what is I can’t even say it,5,2026-05-18 11:44:35-07:00,Duooooooooooooooooooooooooooo,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14079398908,I hate the energy system,"Tell me why I just did two lessons (perfectly) and every 5 questions I only got back ONE energy. I hate the random element of this. Why should my learning be dependent on an algorithm determining how many ads I have to watch to have enough energy to do just three lessons? Even when doing lessons perfectly, it is impossible to do three lessons without having to watch ads to get energy in addition to the ads they make you watch after each lesson. Now imagine when you make mistakes and you STILL only get back one energy.

Yes, I understand that this is an evil corporation that just wants me to buy a subscription, but I have a >2000 day streak going so I’m trapped.",1,2026-05-18 11:44:17-07:00,Happhopp,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14079395763,Can be annoying,"Sometimes when Duolingo updates or adds new sections, it’ll complete sections or move around sections that you’ve never done. So say I’m on unit 2 section 7, and it reshuffles the units, units that used to be after that are now before will be completed. So moving forward, it thinks you’ve already learned those sections, and you didn’t. So it’s as if you skipped several sections and units, which makes moving forward a lot harder because it’ll have a bunch of vocab that you’ve never learned.",3,2026-05-18 11:43:11-07:00,ShadowX990,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14079346618,T,This section did not allow retry in last block,4,2026-05-18 11:25:50-07:00,ray 262,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14079323920,Awesome,Awesome!,5,2026-05-18 11:17:48-07:00,Apatt1,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14079303908,"Fun lessons, poor reminders","The lessons are quite fun and paced in a manner that keeps you engaged. I have two disappointments on the reminders: first, I did do the The trial and was supposed to be reminded expired, but was not. Second, I’m getting daily reminders to do the but they’re showing up at six and 8 AM which is really annoying. It would make sense if it was later in the day and I was at risk of not participating, but I’ve barely had my coffee when it’s nagging me that I should be doing my lesson.",3,2026-05-18 11:10:47-07:00,Anti nagging,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14079281320,I’m scared,I got so many emails from forgetting to do it,5,2026-05-18 11:02:56-07:00,Etan11444,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14079276773,Lacking,"There is no pronunciation or speech practice which essentially what language is, with that missing this can only ever be supplemental should you actually want to learn a language.",3,2026-05-18 11:01:21-07:00,Kgreav65,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14079274673,Learn!!,I have been learning so much on Duolingo! I’d definitely recommend this for people who don’t know another language!,5,2026-05-18 11:00:41-07:00,Happy Mr Gary,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14079223405,Duolingo,This app is really good for kids that wanna learn different languages. It’s really fast. It helps you with any language It’s a really good app for kids for grown-ups. It’s perfect. It’s a perfect app for anybody. And maybe you should try to it’s a really fun app for you and for your friends try and get the game. It’s really fun.,5,2026-05-18 10:42:54-07:00,Dearianah,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14079175217,Great learning game,I like how it is so easy to do it I take the music and just classes and Spanish,5,2026-05-18 10:26:22-07:00,angry Birds fan kind of game,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14079137945,Chess feature!!!,Okay Duolingo!!,5,2026-05-18 10:13:45-07:00,ThomiasJ,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14079062457,This is the best learning app ever!!!!,I'm learning so well grazie,5,2026-05-18 09:48:22-07:00,Love 😍😘😍,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14079058990,Can u pls add persian,The app is great for learning languages and my dad is Persian and I really want to learn the language but I can’t without doulingo so please add Persian,4,2026-05-18 09:47:12-07:00,MIKMIK10101,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14079046732,Such a good app,I learn Spanish on there and I have a 49 day streak and the widgets look cool and I even have the sneaky cat suit! And I’m on the amethyst league. It’s a very good app that everyone should use!,5,2026-05-18 09:43:13-07:00,WillAzul1,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14079025247,Broad audience,"It’s very good, but with their goal to appeal to all ages, senior citizens such as me get annoyed by the childish sounds, lightning flashes, and bubbles. My only real complaint is that their microphone hears me wrong about 15% of the time.",4,2026-05-18 09:36:10-07:00,Owl of Athene,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14078885608,Mük,Çççoooookkkkk iyi bir şey,5,2026-05-18 08:51:03-07:00,İğrenç VPN,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14078660555,Useless,A completely useless app. Save the space on your phone and don’t download it.,1,2026-05-18 07:40:38-07:00,bilnragger,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14078623589,Duolingo,It’s really good easy app to use actually helps,5,2026-05-18 07:29:14-07:00,WELOVEDUO💕,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14078603839,Not a language learning app,"This is a freemium mobile game designed to be addictive, and its general (weak) theme is “language learning”. What it is NOT is a language learning app with gamification features.",1,2026-05-18 07:23:02-07:00,brunobely,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14078534483,It has not been working lately,I start a lesson then it makes me redo it a lot and it won’t move on. Then it won’t let me do a lesson randomly and it will sometimes say update and when I press on update all it says is open instead of update.,1,2026-05-18 07:01:50-07:00,K.S 756,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14078519322,Spanish course unit test is lame revert back,Tests are nonsense- very low quality,1,2026-05-18 06:57:08-07:00,Duibucdcidcheuh,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14078458150,Too much now,"It’s almost perfect it’s interactive and has multiple ways to learn for many languages. I understand it’s also meant to cater to a younger audience, but I would really like if there was a way to disable all the cosmetic stuff. I want to learn. I don’t care about gems, suits, xp boosts? Having to press through like 10 different rewards I’m never going to use after every lesson gets egregiously redundant. Other than that the app is great",4,2026-05-18 06:38:12-07:00,Duolingoconsumer,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14078456676,Super fun,You should really try it but it does not teach you most things you need to know.,4,2026-05-18 06:37:44-07:00,Milo<3!?,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14078434587,Wow,"This is a great app for learning subjects and it’s pretty funny sometimes












Goood boy",5,2026-05-18 06:30:46-07:00,Frustrated!!!8,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14078373174,Great progress,I’ve come to 0 to ask some questions and understand some conversations in 2 weeks. Great progress!,5,2026-05-18 06:11:05-07:00,mels001,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14078346323,Duolingo,I love this app I just got it and already learning,5,2026-05-18 06:02:19-07:00,Branpuck,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14078311218,The reapportionment,Because it keeps showing super,4,2026-05-18 05:50:49-07:00,4 stars on dou,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14078238387,WAYYYYYY TOO GOOD,I can already order at a cafe in the quickest time Ever,5,2026-05-18 05:26:29-07:00,ilikebacon12345678910,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14078231022,Actually really good,"I expected something worse like how the community says, but it actually helps me learn, I highly recommend if you wanna learn about languages or chess, I don’t understand all the hate and I think this app deserves its positive attention!",5,2026-05-18 05:23:59-07:00,update I want,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14078226992,Amazing to lame,"Forcing adults to tap on chests to see if you can change the rarity of a “prize” with no rational assignment of which prize you get for which rarity of chest you open is really lame. It feels like they are trying to implement some sort of addicting behavior like FarmVille or something. You get a mega chest and win 15 minutes of double xp, and you open a common chest and get… 15 minutes of double xp. I know it must be tough trying to keep your users engaged, but… the best features are locked unless you pay $30 for Max, which is a stretch in my opinion. I’ve been a $10 or so user for over 600 days and I really wish they would have mega chests with real rewards, like Max features for a week or something.",3,2026-05-18 05:22:39-07:00,Ted C the greatest,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14078226797,Worse and worse every year,"I’ve been using Duolingo on and off for years - I’ve used it for studying French, Spanish, and Italian. Although I’ve always known there are more effective ways to learn languages, the gamification at least made it sort of fun and I felt like it was good for learning vocabulary and practicing grammar. But as they rely more and more on AI and less on skilled humans, I’m starting to see weird errors come into lessons, and it is just generally not as good quality overall. I unfortunately paid for a year of “super” subscription but will certainly not renew. I think I’m finally leaving for good.",2,2026-05-18 05:22:35-07:00,Alisonknits,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14078201932,Will auto renew and not refund,Duolingo auto renewed the annual subscription that cost over $200 and won’t refund. Nobody in my family is using it anymore so it’s money wasted,1,2026-05-18 05:14:04-07:00,Frustrated client#1000,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14078176054,THANK YOU,"So I never had this app before in my life my friend has been talking about it and then I was like shock and I decided to download this app and I only knew a little bit of Spanish but now I know a lot. It’s because every time when you speak with video call, it just makes it little speaking and it doesn’t even make you shy. Thank you so much Duolingo for having this app. We really appreciate all of your effort for doing this app.",5,2026-05-18 05:05:04-07:00,🤍 Arielle🤍,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14078166520,The CEO is the problem,"Duolingo was the best app, then the quality drops with every update. 

The CEO doesn’t care about quality, just money. Look up what he thinks about the user (us). 

The CEO has AI, instead of the people that speak the language, provide the lessons. 

New lessons present old words as “new”, but randomly throw in a word you never seen before.

This language app is trying to be a general store of subpar learning. 

What does chess, math, etc. have to do with language? 

Greed! 

The CEO sells our information, provides a subpar product, and charges us to use the app.",1,2026-05-18 05:01:42-07:00,Plasstik,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14078131730,Good time learning,"Spanish,Korean and other languages",5,2026-05-18 04:49:14-07:00,Cutywithany,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14078127920,I had an idea,"The idea is that there's a new character, her name is Starlight she's a cat therian has massive ADHD and autism and she is Lily and Zari's friend she joins them on  their adventures and she has a hard time learning stuff so Lily and Zari help her learn she is 10 years old. 



-TheCatGodOfCats.",3,2026-05-18 04:47:52-07:00,TheCatGodOfCats,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14078109183,في البيت,افضل تطبيق فلعالم,5,2026-05-18 04:41:01-07:00,Fskddeii,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14078072577,Duolingo,Best app of learning new languages,5,2026-05-18 04:27:22-07:00,Coolunseen,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14078031698,My review,Super fun and really safe for kids,5,2026-05-18 04:11:53-07:00,Me a pickled Dino,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14077986800,Amazing app,This helped me learn languages and play chess a lot and music get it tody your amazing duolingo  this app is so good,5,2026-05-18 03:54:14-07:00,525535525,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14077973054,Amazing,Duolingo makes French so easy to learn. I’ve been playing for one day and I already know so much!,5,2026-05-18 03:48:37-07:00,BroBrodaMonke,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14077948270,Amazing app!,"I love this app, it challenges me to learn new languages great!",5,2026-05-18 03:38:26-07:00,gatorvickie,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14077900298,Wowwwww,I lOVE Duolingo! It‘s so good and it makes learning German so much easier!,5,2026-05-18 03:17:46-07:00,The most random dog lover,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14077698343,It is great,It is simple and easy,5,2026-05-18 01:42:20-07:00,hvyutfyugvuhv,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14077602417,67,This is so good,5,2026-05-18 00:53:42-07:00,Nana bug,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14077521213,Pay wall is crazy,"Duolingo used to be super accessible, but now all but required you to pay for premium. You get MAYBE 5-7 minutes every 24 hours of free use before running out of ""charge"" (an in-app metric which is depleted both by time active and every question answered). After every 2 minute lesson you are given an ad, so of the 7 minutes you're allowed to use the app you'll receive 3 or more ads.

There are some super cool features the app offers, but are rendered entirely useless by the pay wall. For example, I enabled it to block access to other apps before completing a lesson, but if I don't have any charge the next day then I just can't access my phone without buying gems to refill the in-app charge. It's crazy!

I remember back in the day duolingo was a free program with no ads that wasn't constantly trying to scam you into giving them money. Its honestly a major bummer to see the way it's shilled out. I guess nothing good lasts forever before corporate interests take ahold!

I highly recommend looking elsewhere for an actually free platform. If you use duolingo you're just going to end up spending $100 a year for basic features.",1,2026-05-18 00:11:47-07:00,H8URST8,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14077415071,You can’t troll against the chess bot,You can troll the chess bot without the game telling you pls try again or this isn’t closer to checkmate like bro let me troll i don’t care,3,2026-05-17 23:16:49-07:00,ATBG1,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14077408708,fix this,i pronounce the words correctly and yet it still doesn’t go throw especially on the flash card frenzy. you need to fix this because we barely get enough time on that enough it’s really annoying,3,2026-05-17 23:13:30-07:00,Damiyahli,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14077369866,Wow,I really like the game but you have to pay for it and my mom says she’s not going to pay for the game because she doesn’t want to spend money on a game but I like it a lot because since I’m ten I learn Japaneses so that means I can go to Japan and speak Japanese to learn even more than other English people who try’s to learn Japanese so thank you for making duo lingo,5,2026-05-17 22:53:17-07:00,Alayna Harris,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14077330644,Love it but some difficulties,"I definitely appreciate the app itself, but I don’t like the new system where it can block your apps until you do a lesson. I tried doing this for myself, but when I wanted to stop using it I could never figure out a way to stop it. I believe that it should be easy and accessible to get rid of that portion. Furthermore in addition I tried deleting the app itself and I only took it off my homepage. It kept sending me messages and I could access it through the App Store. Maybe I’m just lost on how to fully delete it or what but I wish that Doulingo would make their stuff more accessible especially for those who can’t easily figure it out.",3,2026-05-17 22:32:50-07:00,Jsvdishdgdisksgsisbwgeudvfhd,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14077271360,The Problem,"Creator Of Duolingo, I Think This Would’ve Been A Better Educational App If It Wasn’t For The Fact That Super Duolingo Was A Thing. The Reason Why I Hate This So Much Is Because I Have LIMITED Energy And When I Do A Lesson And Answer The Last Question, It Would Ask Me, “You Ran Out Of Energy”. And Do You Think I Would Pay For More Or Use More Gems. The Fact That This Is An Educational App Is Weird Because 1. I Need To Spend. 2. The Amount Of Energy I Get Is Not Great And I Can Never Get To Finish My Lesson, I Can Only Finish One Lesson A Day Which Is Horrible And My Sister Who Is 4 Years Old Was Raging When She Ran Out. Please Give Out Double The Energy, That’s All I Ask Of. 
I Am In 3rd Place And On The Ruby League, yay.

If You Can Change This One Thing Thank You 🤗",3,2026-05-17 22:02:03-07:00,MCKing2019,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14077223063,Amazing but…,"Duolingo is a great app but when I passed a few lessons, it made me pay again like it made me pay like an extra like $20 but but although it’s a good app that helps you learn different language languages!",5,2026-05-17 21:37:25-07:00,Slayyyy queennnnnnn,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14077212375,.,Esta app me está enseñando mucho:D,5,2026-05-17 21:31:57-07:00,adara_20,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14077197008,Wish they would fix,"Overall pretty good, but I really wish, in Spanish, they would have an English translation that resembled the order in Spanish.  I remember a comedian talking about being asked, “how you money make?”  And that makes the order make more sense to me than trying to figure out how to rearrange the sentences when they are using words like “indirect object”. It has been 30 years, and going back to predicate tenses etc is not helpful.  Simplify so it becomes second nature.  My mom quit French on Duo because they had the little boy stuck in a store, and she didn’t know what she was supposed to do.  That part was a bit frustrating.  Could have at least written help him figure out what he needs by asking other patrons.  There should always be instructions.  Stop trying to be clever.  People are here to learn.",4,2026-05-17 21:24:13-07:00,frustrated26!,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14077128330,I want the MONTY plan,Big fan of the app but I can’t subscribe to the Super plan paying monthly. The app is only allowing me to pay the yearly option and I don’t want to do that. Please tell me how to fix this. Seriously considering switching to another language learning app because of this.,3,2026-05-17 20:50:02-07:00,Mari920,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14077110803,Wi-Fi,"It’s awesome but I’m on 3 bars for Wi-Fi and it says it’s off-line.
:)",4,2026-05-17 20:41:31-07:00,Pls fix :) thank you,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14077099339,OMG GET THIS,"I love this app so much it told me slightly how to learn Korean. It taught me slightly learn Russian and it’s now teaching me how to play piano and I love it so much just one suggestion maybe you should have a hidden Duolingo in your bathroom scene where they tell you about getting super Duolingo and there’s a little graffiti stuff all over the wall. I think you should put like a little Hidden Duolingo. but that’s just my opinion, but I do love this app and it is a really good app. You should get it. It could be a little bit hard sometimes if you don’t get a hang of it but it’s like a step-by-step process so it’s great. Please get it. It is like the best game I’ve ever had.",5,2026-05-17 20:35:57-07:00,Millie_moo-moo,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14077087515,Guitar,Pls put guitar lessons!!,2,2026-05-17 20:30:17-07:00,please. Make it better,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14077074452,Just a me issue,"Very fun love learning Japanese, it just keeps telling me to update and the update looks cools, but my ios is to low so I can’t. Otherwise, very good!",5,2026-05-17 20:24:01-07:00,Excalibur4236,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14077062128,“Flashcard Frenzy” Feature,"Would give 0/5 if I could and solely because the “Flashcard Frenzy” mode is by far the worst feature I have ever had the displeasure of using. Everything else is fine but this one feature—which the developers integrate into overall progress—is abysmal. 

It is a good idea in theory, but horrendous and thoughtless in execution. There is no way to distinguish between multiple translations of the same word, so one must guess all possible answers every time or give up and retry. 

That issue is minuscule compared to the more glaring problem, which is the atrocious “voice recognition.” God himself could come down and shout the word, and half the time the application would not recognize any sound. Of those times it does recognize sound, the bar for “correct” is vexingly unclear. Audio and voice recognition work fine for every other speaking feature in the app, so why the developers are unable to make it even mildly passable for Flashcard Frenzy is truly a mystery.",1,2026-05-17 20:18:11-07:00,Otherwise Satisfied User,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14077038656,Pessimo aplicativo,Exige compras e não desenvolve,1,2026-05-17 20:07:10-07:00,kellybrandaovet,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14077023242,Terrible,This app is the most useless app I’ve ever used and is buggy to boot 0/10 don’t recommend,1,2026-05-17 20:00:02-07:00,nickname wqad,2026-05-20T03:14:33.977405+00:00
