source_platform,app_name,app_id,country,review_id,review_title,review_text,rating,review_date,user_name,collected_at
Apple App Store,Spotify,324684580,us,14079814943,Me,Too much adds,4,2026-05-18 14:20:15-07:00,Maddie67671,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079791973,Great no complaints,^,5,2026-05-18 14:10:59-07:00,teddybear8211,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079791323,Loyal.,Ive had Spotify for over or close to twenty years is there any way i can get a shoutout or a free month please?,5,2026-05-18 14:10:42-07:00,The Barn Yard Bandit,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079784245,Change in experience,"Ever since you integrated AI the weekly discovery and radar no longer hold excitement 

Rather bland selections",2,2026-05-18 14:07:49-07:00,Wack A app,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079783463,For Spotify,The most sic app that I ever seen in my live,5,2026-05-18 14:07:30-07:00,YoussefTawi,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079769303,Me Guasta,Chito,5,2026-05-18 14:01:48-07:00,Chito querendon,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079759924,✨Five Stars✨,"I LOVE SPOTIFY. It’s great. A lil expensive, but GREAT. There are so many awesome podcasts, songs, and creators on it and it’s really just like, my favorite app.",5,2026-05-18 13:58:04-07:00,Abby-c-d-e-f-g,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079759434,App Icon 👎🏻,I hate the disco ball so much. Please change it.,1,2026-05-18 13:57:52-07:00,Eddymac76,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079759042,5 starssss,I LOVE ITTTTT,5,2026-05-18 13:57:42-07:00,Channie_skzlover,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079755606,W,W music no adds and great time happy birthday Elon musk,5,2026-05-18 13:56:20-07:00,Evan Evan Schmidt Schmidt,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079742443,Spotify is awsome,They have so many more songs then Apple Music,5,2026-05-18 13:51:12-07:00,I-loom,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079737906,:3,Thx Spotify for bring joy to my life 🥹🙏🗣️ fr fr,5,2026-05-18 13:49:24-07:00,Bick and dalls,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079731947,Unbearably slow and faulty,Chill with the AI and go back to good basic app functionality,1,2026-05-18 13:47:02-07:00,datorno3,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079727948,Feo logo,Feo logo,5,2026-05-18 13:45:31-07:00,La salvación 😂,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079726788,شكراً,تطبيقكم احلا من يوتيوب ميوزك,5,2026-05-18 13:45:04-07:00,hhfhehe,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079725221,So good,It’s been years I’ve been using Spotify and since then I haven’t had any problems with it honestly it the best app ever. I recommend this app to everyone who loves listening to music and podcasts. The only issue I have is it really doesn’t work when there’s no Wi-Fi and it’s offline.,5,2026-05-18 13:44:27-07:00,23145678908,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079723718,New Logo 👎,The new logo sucks,1,2026-05-18 13:43:51-07:00,King_Marduk,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079715560,Best Streaming Music App,I listen too many different genres of music daily and Spotify more than delivers,5,2026-05-18 13:40:41-07:00,Sculptty,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079708450,I Don’t Support Murdering Innocent Children!!!,"Cancelled my premium subscription because I refuse to give my money to people who support and fund murdering children. Recommend everyone do the same, or the blood is on your hands as well. How much is listening to music worth to you? Enough to kill an innocent child? I question anyone’s morality who is okay with this, and pray for you.",1,2026-05-18 13:37:57-07:00,Urmom666witch,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079699960,Icon,Fix the app icon looks horrible. No one wants that on there phone.,1,2026-05-18 13:34:44-07:00,Joshbob777,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079697903,I deleted Apple Music for this,Love how it can take my taste in music and make its on mix or suggestions.,5,2026-05-18 13:33:56-07:00,Marvel Nerdboi,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079697446,AMAZING,amazing app. it has clean versions and its awesome. i literally play Spotify every day.,5,2026-05-18 13:33:47-07:00,lanie5678,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079693299,HIGHLY RECOMMEND,Survey,5,2026-05-18 13:32:12-07:00,Drake Rollans,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079693193,Change the logo,Just looks bad,1,2026-05-18 13:32:09-07:00,aquinas04,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079693026,Please give me premium,Spotify very good and jolly can I get premium tho,5,2026-05-18 13:32:05-07:00,FireSword1111,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079686403,!,Pésimo para entrar a ver 20 years in Spotify tarda mucho!,1,2026-05-18 13:29:33-07:00,Anónimo6777,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079674838,Stop Playing Recommended Tracks,"The ONLY reason I switched to Spotify premium was so that I could actually listen to the music in my custom playlists without being forced to listen to music that is outside my playlist. Unfortunately I was wrong, and I am still forced to listen to music outside my playlist without being Spotify premium. What a waste of money.",1,2026-05-18 13:25:05-07:00,Costro68.5,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079670998,Icon!! Not loving it…but,"The latest update has the icon looking totally different. Not loving it, please update!
Otherwise I absolutely love Spotify!",4,2026-05-18 13:23:36-07:00,xx_lindaa_xx,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079665246,Sweet,Dude this app is tuff get it,5,2026-05-18 13:21:24-07:00,Maddie the baddie your,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079655811,Five out of five,"My kids have enjoyed singing along to their favorite songs, and being able to listen to mostly everything they want. Slight warning, the clean versions can still say some bad words, like the h word or the b word, but other than that me and my family have really enjoyed having Spotify premium, and we would recommend it!",5,2026-05-18 13:17:49-07:00,dikembefan,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079641958,Idk,Stop investing in ai music so king gizzard and the lizard wizard puts their music back on here,1,2026-05-18 13:12:36-07:00,Qwetuopasdfghjl,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079641682,The logo is cute,"Love the app, been using it for a while, I love the new logo, the only reason anyone doesnt like it is because new. Everyone had the same feelings about the 3D snapchat avatars and now they love them, just give it time.",5,2026-05-18 13:12:30-07:00,Frejarasmz,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079630690,Try the app its amazing,"Love this app 
Couldn’t live without it",5,2026-05-18 13:08:19-07:00,Slay Spotify Slay!,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079623600,Love!,Quality! Easy to use! All my listening needs in one place! Worth every penny. Love!!!,5,2026-05-18 13:05:43-07:00,AncientTier,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079622434,❤️❤️❤️❤️❤️,I love Spotify! 5 star review!,5,2026-05-18 13:05:16-07:00,Soccerlover3⚽️,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079616209,Madyx,I love it so much,5,2026-05-18 13:02:59-07:00,Madyxwillow,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079603322,Apple Music is better,I’m sorry but I just don’t like it. It’s just makes me feel poor because the premium is not as expensive as Apple Music which means you should raise the price a lot.,1,2026-05-18 12:58:11-07:00,Besties on top,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079596403,I don't want a subscription,I don't think we need a subscribe,3,2026-05-18 12:55:38-07:00,Gachastar10,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079585600,Spotify,"I love Spotify I used to use IHeart radio but I couldn’t listen to any of the songs of my choice but with Spotify I can listen to anything. Comparing Spotify and IHeart radio the adds are a big difference I would probley get and add every 2 songs on IHeart but in the 3 days I have had Spotify I have only had 1 add.
The difference is huge. I would most definitely recommend",5,2026-05-18 12:51:38-07:00,TheGoat5608,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079584009,I Love Music more than People ★,"Spotify, despite the adds and premium requirements, is actually very useful for events, hangouts, or even alone-time. There’s various music options that can convey any mood. No amount of adds can take music away from me, and this app helps me prove it. (By the way, if you swipe out and get back on, it will automatically skip the add. You’re welcome! ;P)",5,2026-05-18 12:51:04-07:00,PIPERRR ★,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079563684,this app honestly sucks,spotify is so lucky i hate apple music more. it constantly starts playing random spotify generated playlists while im listening to my liked songs. if you’re hooked up to any bluetooth devices it will just stop playing your songs until you open the app again and manually hit play again. i’ve been paying for this app for 10+ years and it progressively gets worse.,1,2026-05-18 12:43:34-07:00,herrrcules,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079559878,Spotify Episodes Aren’t Good,Spotify is good I just hate that it gives me so many episodes just because I listen to them because my FAVORITE singer has unreleased songs on episodes. I would give it 5 stars if it did NOT give me so many episodes on my home page thingie,3,2026-05-18 12:42:11-07:00,Freya Skye Fan1,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079553128,Review,Need more features for free mode,4,2026-05-18 12:39:41-07:00,Lord Emon17,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079551486,Love the new icon,Not sure why people don’t like it. Much better than the flat look many apps have,5,2026-05-18 12:39:03-07:00,Mr.J_2003,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079539262,Reliable,"Presses the moods, good and bad.",5,2026-05-18 12:34:37-07:00,Rox_see,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079535990,My review,It’s so good and when it has adds it’s like 25-30 seconds so you should get it you can download songs and when your offline it works Ty Spotify,5,2026-05-18 12:33:26-07:00,Benjamin.stone,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079530131,Stupid Logo,Please change the logo back,1,2026-05-18 12:31:15-07:00,chs4p,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079521144,вы тютю?,"СДЕЛАЙТЕ ЧТОБ МОЖНО БЫЛО БЕЗ ИНЕТА СЛУШАТЬ, ПОЖАЛУЙСТА, ВЕРНИТЕ ЭТО.🙏🏼🙏🏼🙏🏼🙏🏼😭😭😭😭😭😭😭",3,2026-05-18 12:28:00-07:00,как её пройти?,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079511021,Please go back to original logo,Please revert back to the original logo. The current modification looks ridiculous.,4,2026-05-18 12:24:21-07:00,sace97,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079503919,The Spotify,The new Lego so beautiful and I love it bec I need some new music some great vibe music,5,2026-05-18 12:21:46-07:00,treytrey91,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079502200,EmmRew,It’s so difficult to subscribe for premium,1,2026-05-18 12:21:07-07:00,Mariocyril1,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079491413,Music,Very good,5,2026-05-18 12:17:12-07:00,sasi Krishnan,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079474559,Premium,Can you please gift me a free premium subscription please please just for a few months,5,2026-05-18 12:11:12-07:00,Gio Garris,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079457618,My review,Spotify is a great app it’s more of a look for your type of music and I love that .,5,2026-05-18 12:05:10-07:00,Nali bug,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079457145,Mi opinión,Es la mejor aplicación de música lo que recomiendo es que el “dj livi”no reproduzca las canciones que nosotros tenemos descargadas sino que reproduzca canciones nuevas es decir que nosotros no hemos escuchado nunca o sea la más popular que esté sonando en esos momentos porfavor esa,5,2026-05-18 12:04:59-07:00,Llogooo,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079455938,Stopped caring about customers long ago,"Continually releasing broken or half-baked features. Doing stupid things in the app that makes even using it difficult to navigate, all while bragging they haven’t touched the code in months because it’s all automated. Thanks boss, that’s incredibly clear that you don’t touch your product because it’s been one AI slop feature after another. Apple Music has a standing 3 month trial and honestly this dumb icon that looks like the app is loading at all times is my final straw. I don’t care if it’s temporary, it’s another symptom of the systemic issue that Spotify does not care enough about their own product to even test anything. Frankly it’s time for them to go the way of the dodo.",2,2026-05-18 12:04:33-07:00,Anonymous-the original,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079452777,W,Spotify is peak,5,2026-05-18 12:03:24-07:00,My name is jeeefffff,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079445657,Laggy,"Since the last few updates, Spotify has become laggy on both the desktop and iPhone app. Unsure if this is related to new features. Would like performance to be a priority.",2,2026-05-18 12:00:54-07:00,Dispatch Fan,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079442564,The new logo:(,"I love the app, but the new logo is out of style. Please add and option to choose the old one :)",5,2026-05-18 11:59:48-07:00,Spotify User-1835@20,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079432931,Spotify,The reason why I give Spotify five stars is because I love that it is accessible to make a playlist that we want and add any songs that we prefer and listen to whatever we want,5,2026-05-18 11:56:22-07:00,Abby orange,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079425446,please add romanized japanese,I know the lyrics can be translated into english but i would like it if there was romanized Japanese for example こにちわ is spelled konichiwa.,5,2026-05-18 11:53:42-07:00,tyrherdhythtt,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079391470,Money hungry,"Absolutely horrible!!! 6 skips only, cannot play a song you want to listen to, super expensive for premium. They’re greedy and horrible, I’ve used Spotify since I was a kid and they have gotten so bad. They need to shut down.",1,2026-05-18 11:41:40-07:00,k3lssssss,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079383101,Just about the icon,Seriously what is this icon,1,2026-05-18 11:38:43-07:00,Boredgirl260,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079366495,Great,"So good Spotify should stay here for 1 million years to come!!
Gyaaaaaaats!!!",5,2026-05-18 11:32:52-07:00,Sloooppppppppmmmoorr,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079363623,My Spotify experience,I love this app so much!! I had a flip phone for 2 years and now that I have an iPhone streaming music is a life saver rather than downloading mp3 files.,5,2026-05-18 11:31:51-07:00,Igive106,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079355379,great music,amazing premium experience except there is alot of corn ive noticed,5,2026-05-18 11:28:56-07:00,cjrockx,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079355247,Decent,Unless you only listen to podcasts then dont get it unless you want to pay for. A subscription,1,2026-05-18 11:28:53-07:00,Natey Nate Natesterr,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079348020,I don’t know what to call this but annoying,Each time I close Spotify if I open up another app that is audio Spotify will play over the audio.,1,2026-05-18 11:26:19-07:00,Please fix this feature,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079342971,Thanks for your service!,The music on here is 🔥,4,2026-05-18 11:24:33-07:00,Dj Cory b,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079334858,.,Just overall amazing def the G.O.A.T.,5,2026-05-18 11:21:38-07:00,Jo$ixh,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079334637,Algo lame,These days I feel like the algorithm just continues to feel what I’ve already listened to,4,2026-05-18 11:21:34-07:00,Reggie1589,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079326920,I loveee Spotify,I rewlly enjoy the equalizer feature many other apps do not have that and that’s what I love about Spotify!,5,2026-05-18 11:18:51-07:00,Product505,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079306711,Logo,Whoever was responsible for redesigning the logo should be walked out the front door and fired.,1,2026-05-18 11:11:47-07:00,BradStudio,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079302816,My favorite music.,I love to play the music I like when ever I want to.,5,2026-05-18 11:10:24-07:00,Gary Pearson 64,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079297179,Awesome,Love my Spotify,5,2026-05-18 11:08:25-07:00,Rachel L Rachel L,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079284538,Best !!,❤️‍🔥❤️‍🔥,5,2026-05-18 11:04:01-07:00,iPhone🏦,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079283177,Undisputed #1 Music App,"spotify








































































every other music app",5,2026-05-18 11:03:33-07:00,soblone,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079282070,Review,Love my Spotify Premium!,4,2026-05-18 11:03:11-07:00,El Barto Supremo,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079281217,go back to the old app photo please!!!,please!!!!!!!,4,2026-05-18 11:02:53-07:00,BlueLover27,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079279670,Premium member,"Love no commercials, play music, podcasts, and audio books. What more can I ask for!",5,2026-05-18 11:02:21-07:00,Eva Doons,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079273927,WHY?!,Why spotify! I was having such a great time listening to music but you guys ruined it with all the 6 skips and playing random songs?! Like what!? I like the way it works and all that adding you can watch videos  and listen to whatever you want. Also whats with you can see what you listen to on the home screen?! I gave you guys 3 stars bit you guys ruined it with the past 2 updates!,3,2026-05-18 11:00:25-07:00,Puerto rico!!!🇵🇷🇵🇷🇵🇷,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079271646,Autumn Madore,I love the music and I can listen to my favorite songs and music…,5,2026-05-18 10:59:37-07:00,Autumn Madore,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079256731,Up charges every month,About a dollar or so hike every month or so. About to cancel for our family,1,2026-05-18 10:54:26-07:00,Jacob Megan,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079245438,Better than Apple!,Love the new ai curated playlists and djs and the cheap subscription pricing and offers compared to Apple music,5,2026-05-18 10:50:29-07:00,@mdubii,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079245049,Turn update back,"The new logo sucks, and now CarPlay is displaying the wrong song that it’s playing…",1,2026-05-18 10:50:20-07:00,Minzak,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079242044,Changed app logo now I can’t find it,This app was fine. Now they changed the logo and I can’t find it. Might just switch back to Podcasts app.,1,2026-05-18 10:49:17-07:00,Andy1111:&:,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079241275,Spotify,Why do I still have ads. ????,1,2026-05-18 10:49:01-07:00,not satified!!!,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079216750,Best music app,I’ve been a member of Spotify for almost a decade now and I have been loyal to Spotify ever since.,5,2026-05-18 10:40:38-07:00,Anya Diop,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079207110,Spotify,Spotify is my favorite music platform!,5,2026-05-18 10:37:18-07:00,Danswagen,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079198460,I hate this icon,I will delete the app cause i hated this icon,1,2026-05-18 10:34:19-07:00,Karimovetsh 00,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079198104,the only reason why i give it a 4 is due to premium!!,"i’ve had spotify regularly more than premium and without premium it’s soooo bad. you literally can’t do almost anything , so many ads and i can go on . if i didn’t have premium i’d give it a 2 , buuuut credits to putting 3 months of premium thanks spotify 🥹.",4,2026-05-18 10:34:11-07:00,sillygabsxooo,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079192847,Spotify,Best music platform,5,2026-05-18 10:32:24-07:00,Gear game,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079189423,Change the dang logo back,"Stop with AI above all else, but also stop with dumb logo redesign BS that makes user experience so much worse and only exists for your marketing team to congratulate themselves and try to forestall layoff fears…",1,2026-05-18 10:31:14-07:00,LeeBontecou,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079182245,Shuffle,Wish when I choose shuffle mode it actually shuffled all my liked music instead of just playing the same (top) songs,3,2026-05-18 10:28:45-07:00,NuKaGuBa,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079165514,It’s great,I love it,5,2026-05-18 10:23:04-07:00,Tianel311,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079165453,"Spotify is good music, #hakomiism calmly",I was able to chose so much of my favorite music and so much more!!!,5,2026-05-18 10:23:03-07:00,MICHIGAN (MY TITLE),2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079164314,LISTEN TO SOFIA ISELLA PLZZZZ,HER MUSIC IS GREAT SO JUST LISTEN TO IT OK,5,2026-05-18 10:22:39-07:00,Agust l,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079160024,New albums,"It’s hard to navigate and find new music, full albums. Maybe a tab with just new music and complete albums. Not a playlist of random new songs",3,2026-05-18 10:21:11-07:00,fa1co13,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079153235,New logo’s trash,"The apps been going downhill for years it feels like. Constant technical issues, duplicate songs in my library, and now an app redesign that just looks ugly. Getting harder and harder to justify the subscription cost.",1,2026-05-18 10:18:52-07:00,Yognaughto,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079148750,Hideous Icon,I’m told it’s supposed to be a disco ball. It’s an eyesore that looks like an image didn’t load properly.,1,2026-05-18 10:17:21-07:00,Pete Mayhem,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079139986,Love it,Been using this years and have never stopped best music app tbh,5,2026-05-18 10:14:25-07:00,Yahir12132,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079136292,I like Spotify,I don’t like getting pop ups to rate their app. 1 star,1,2026-05-18 10:13:11-07:00,AppleUser589,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079131254,Disco 🪩,Absolutely loving the new disco ball app cover. It’s probably the best looking app now. 🙌🏻,5,2026-05-18 10:11:29-07:00,Teen Wolf🎀,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079130868,New Icon - yuk,"Who approved they yucky ducky icon ? 

You paid someone to design that icon ? 

Have you hired jaguar design team??",3,2026-05-18 10:11:21-07:00,gjreddy,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079129226,Ad-ridden hellscape,This app single-handedly made me Marxist.,1,2026-05-18 10:10:47-07:00,GideonCalv,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079128736,Great app-Bad logo re-design,I use this app more than any other app on a day-to-day basis. I’m so used to clicking it that the recent app redesign and logo redesign has compromised some of those habits. Multiple times I have opened up the folder where I keep the app and stopped dead in my tracks because I don’t remember what I was doing. The old logo easily caught my attention and reminded me what I was doing and the new logo is not doing that. I don’t know what other evidence you need to know that the app logo redesign is a battery redesign. You’re actively negating my clicks.,5,2026-05-18 10:10:37-07:00,JMatthee,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079114822,Music,It plays it,5,2026-05-18 10:05:51-07:00,Your friendly security team,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079112723,Logo sucks as bad as the corporation,Apple Music is much better,1,2026-05-18 10:05:09-07:00,Blow me snap hat,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079106145,Latest update,I hate the fact when i play a playlist everyrhing now gets thrown into the queue list there is no reason for it to do that! Please get rid of that.,3,2026-05-18 10:02:56-07:00,Timrd2282,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079100166,The best music/ podcast app ever!,"Spotify has almost every song from every genre, and it’s not just that it has way more. Spotify is respectively bad if a listener doesn’t have premium. The premium plans are also great on the good side. Still though the best music/podcast app ever😁",4,2026-05-18 10:00:57-07:00,12@12@1234,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079088141,Dj-x,Is repeating the same song all ways,1,2026-05-18 09:56:57-07:00,non funziona come suoneria,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079084897,That icon,I keep thinking it is iOS loading a new version of the app. Horrible.,1,2026-05-18 09:55:51-07:00,Luki4,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079082851,New logo,The new logo is fire,5,2026-05-18 09:55:10-07:00,teaks353,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079082235,My go-to for music but…,"This new logo is terrible. Other than that, I’ve been a customer for probably close to 10 years. It’s my go to streaming service and use it a lot. We pay for a family plan I feel like it’s a great value. Fix that logo and it’ll be a 5 star app.",4,2026-05-18 09:54:58-07:00,Micheal033,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079080496,New Logo Sucks,That’s all,1,2026-05-18 09:54:23-07:00,New logo bad,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079063750,it’s been messing up lately,fix it,3,2026-05-18 09:48:46-07:00,darknessbabygirl Savage313,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079062908,Wtf,Change the icon back,1,2026-05-18 09:48:31-07:00,G153759602,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079056078,…,Like Spotify great app. But who told you to change your brand logo? This one is horrible. I thought I had accidentally downloaded a scam app.,5,2026-05-18 09:46:15-07:00,chepchik4,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079052389,Overglazed lol,I love apps that give a different experience from pc and lock it behind a paywall 🙄,2,2026-05-18 09:45:03-07:00,AReallyBadFriend,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079038897,Spotify and Serato,"I would really love it, I could access my Spotify playlist through Serato. That’s what made me a premium customer. Bring back the partnership!",2,2026-05-18 09:40:38-07:00,Dj C-LOS,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14079005828,Love Spotify,"I absolutely love Spotify, if I’m happy or Sad, I can always find the right song to listen to. ♥️🎶",5,2026-05-18 09:29:48-07:00,Jck-e,2026-05-20T03:33:37.122772+00:00
